t_sec,phase,step_idx,v_x_cmd_NED_x,odom_frame,z_ENU,vz_ENU_meas,vx_ENU_meas,vx_from_odom_NED_x,vx_NED_meas,alt_min,alt_max,armed,offboard
1762884591.515753,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.539138,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.555382,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.577064,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.598131,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.615300,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.635400,STEP,0,0.500000,odom,1.422175,0.000000,0.000000,0.000000,0.527005,0.500,5.000,1,1
1762884591.655419,STEP,0,0.500000,odom,1.421431,-0.015999,0.131830,0.455336,0.526537,0.500,5.000,1,1
1762884591.675436,STEP,0,0.500000,odom,1.421431,-0.011199,0.092281,0.318736,0.526413,0.500,5.000,1,1
1762884591.695313,STEP,0,0.500000,odom,1.421431,-0.007840,0.064597,0.223115,0.526413,0.500,5.000,1,1
1762884591.715513,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526413,0.500,5.000,1,1
1762884591.735346,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526413,0.500,5.000,1,1
1762884591.755328,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526413,0.500,5.000,1,1
1762884591.775342,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526413,0.500,5.000,1,1
1762884591.795572,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526413,0.500,5.000,1,1
1762884591.815506,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526413,0.500,5.000,1,1
1762884591.835429,STEP,0,0.500000,odom,1.421431,0.000000,0.000000,0.000000,0.526209,0.500,5.000,1,1
1762884591.855552,STEP,0,0.500000,odom,1.420702,-0.009315,0.079843,0.272906,0.525723,0.500,5.000,1,1
1762884591.875540,STEP,0,0.500000,odom,1.420702,-0.006521,0.055890,0.191034,0.525723,0.500,5.000,1,1
1762884591.895362,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525723,0.500,5.000,1,1
1762884591.915365,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525723,0.500,5.000,1,1
1762884591.936642,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525723,0.500,5.000,1,1
1762884591.955302,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525723,0.500,5.000,1,1
1762884591.976427,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525723,0.500,5.000,1,1
1762884591.995365,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525723,0.500,5.000,1,1
1762884592.015333,STEP,0,0.500000,odom,1.420702,0.000000,0.000000,0.000000,0.525550,0.500,5.000,1,1
1762884592.035399,STEP,0,0.500000,odom,1.419990,-0.011246,0.100647,0.340842,0.525367,0.500,5.000,1,1
1762884592.055377,STEP,0,0.500000,odom,1.419990,-0.007872,0.070453,0.238589,0.525018,0.500,5.000,1,1
1762884592.075395,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.096625,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.115556,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.135354,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.155338,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.175736,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.195674,STEP,0,0.500000,odom,1.419990,0.000000,0.000000,0.000000,0.525018,0.500,5.000,1,1
1762884592.217147,STEP,0,0.500000,odom,1.419298,-0.010807,0.101401,0.340626,0.524687,0.500,5.000,1,1
1762884592.235312,STEP,0,0.500000,odom,1.419298,-0.007565,0.070981,0.238438,0.524532,0.500,5.000,1,1
1762884592.255363,STEP,0,0.500000,odom,1.419298,-0.005296,0.049687,0.166907,0.524532,0.500,5.000,1,1
1762884592.275320,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.298082,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.315515,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.335537,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.355439,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.375387,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.395690,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524532,0.500,5.000,1,1
1762884592.415276,STEP,0,0.500000,odom,1.419298,0.000000,0.000000,0.000000,0.524344,0.500,5.000,1,1
1762884592.435305,STEP,0,0.500000,odom,1.418625,-0.010370,0.102079,0.340476,0.524152,0.500,5.000,1,1
1762884592.455678,STEP,0,0.500000,odom,1.418625,-0.007259,0.071455,0.238333,0.524152,0.500,5.000,1,1
1762884592.475422,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.524152,0.500,5.000,1,1
1762884592.495412,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.524152,0.500,5.000,1,1
1762884592.515329,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.524152,0.500,5.000,1,1
1762884592.535909,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.524152,0.500,5.000,1,1
1762884592.555306,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.524152,0.500,5.000,1,1
1762884592.575519,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.523987,0.500,5.000,1,1
1762884592.595318,STEP,0,0.500000,odom,1.418625,0.000000,0.000000,0.000000,0.523587,0.500,5.000,1,1
1762884592.615562,STEP,0,0.500000,odom,1.417973,-0.009948,0.102686,0.340386,0.523522,0.500,5.000,1,1
1762884592.636097,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523522,0.500,5.000,1,1
1762884592.655495,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523522,0.500,5.000,1,1
1762884592.675544,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523522,0.500,5.000,1,1
1762884592.695334,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523522,0.500,5.000,1,1
1762884592.718076,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523522,0.500,5.000,1,1
1762884592.735329,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523522,0.500,5.000,1,1
1762884592.755273,STEP,0,0.500000,odom,1.417973,0.000000,0.000000,0.000000,0.523417,0.500,5.000,1,1
1762884592.777234,STEP,0,0.500000,odom,1.417338,-0.006372,0.068822,0.226903,0.523097,0.500,5.000,1,1
1762884592.795409,STEP,0,0.500000,odom,1.417338,-0.004461,0.048175,0.158832,0.523097,0.500,5.000,1,1
1762884592.816081,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.523097,0.500,5.000,1,1
1762884592.835446,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.523097,0.500,5.000,1,1
1762884592.855619,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.523097,0.500,5.000,1,1
1762884592.875479,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.523097,0.500,5.000,1,1
1762884592.895317,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.523097,0.500,5.000,1,1
1762884592.915651,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.523097,0.500,5.000,1,1
1762884592.935297,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.522925,0.500,5.000,1,1
1762884592.955411,STEP,0,0.500000,odom,1.417338,0.000000,0.000000,0.000000,0.522679,0.500,5.000,1,1
1762884592.975298,STEP,0,0.500000,odom,1.416717,-0.018464,0.207465,0.680769,0.522679,0.500,5.000,1,1
1762884592.995558,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522679,0.500,5.000,1,1
1762884593.017930,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522679,0.500,5.000,1,1
1762884593.035851,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522679,0.500,5.000,1,1
1762884593.055336,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522679,0.500,5.000,1,1
1762884593.075443,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522679,0.500,5.000,1,1
1762884593.095793,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522613,0.500,5.000,1,1
1762884593.115478,STEP,0,0.500000,odom,1.416717,0.000000,0.000000,0.000000,0.522408,0.500,5.000,1,1
1762884593.135357,STEP,0,0.500000,odom,1.416110,-0.011892,0.138910,0.453950,0.522262,0.500,5.000,1,1
1762884593.155893,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522262,0.500,5.000,1,1
1762884593.175398,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522262,0.500,5.000,1,1
1762884593.195357,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522262,0.500,5.000,1,1
1762884593.215324,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522262,0.500,5.000,1,1
1762884593.235281,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522262,0.500,5.000,1,1
1762884593.255761,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522262,0.500,5.000,1,1
1762884593.275495,STEP,0,0.500000,odom,1.416110,0.000000,0.000000,0.000000,0.522128,0.500,5.000,1,1
1762884593.295307,STEP,0,0.500000,odom,1.415518,-0.005711,0.069729,0.227059,0.522103,0.500,5.000,1,1
1762884593.315439,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.335519,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.355430,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.375415,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.396066,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.415324,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.435342,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522103,0.500,5.000,1,1
1762884593.455503,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.522053,0.500,5.000,1,1
1762884593.475517,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.495423,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.515682,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.535959,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.555298,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.575423,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.595319,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521986,0.500,5.000,1,1
1762884593.616109,STEP,0,0.500000,odom,1.415518,0.000000,0.000000,0.000000,0.521964,0.500,5.000,1,1
1762884593.635577,STEP,0,0.500000,odom,1.414942,-0.008217,0.104992,0.340753,0.522001,0.500,5.000,1,1
1762884593.655392,STEP,0,0.500000,odom,1.414942,-0.005752,0.073494,0.238527,0.522001,0.500,5.000,1,1
1762884593.675305,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.522001,0.500,5.000,1,1
1762884593.695497,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.522001,0.500,5.000,1,1
1762884593.716009,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.522001,0.500,5.000,1,1
1762884593.735303,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.522001,0.500,5.000,1,1
1762884593.755338,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.522001,0.500,5.000,1,1
1762884593.775493,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.522001,0.500,5.000,1,1
1762884593.795335,STEP,0,0.500000,odom,1.414942,0.000000,0.000000,0.000000,0.521961,0.500,5.000,1,1
1762884593.815335,STEP,0,0.500000,odom,1.414380,-0.005280,0.070236,0.227300,0.522099,0.500,5.000,1,1
1762884593.835479,STEP,0,0.500000,odom,1.414380,-0.003696,0.049165,0.159110,0.522207,0.500,5.000,1,1
1762884593.855535,STEP,0,0.500000,odom,1.414380,0.000000,0.000000,0.000000,0.522207,0.500,5.000,1,1
1762884593.875311,STEP,0,0.500000,odom,1.414380,0.000000,0.000000,0.000000,0.522207,0.500,5.000,1,1
1762884594.915370,STEP,1,0.000000,odom,1.411563,-0.004302,0.074996,0.237870,0.519566,0.500,5.000,1,1
1762884594.935966,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.519566,0.500,5.000,1,1
1762884594.956951,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.519566,0.500,5.000,1,1
1762884594.978453,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.519566,0.500,5.000,1,1
1762884594.995342,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.519566,0.500,5.000,1,1
1762884595.015599,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.519566,0.500,5.000,1,1
1762884595.035405,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.519566,0.500,5.000,1,1
1762884595.055359,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.518714,0.500,5.000,1,1
1762884595.075334,STEP,1,0.000000,odom,1.411563,0.000000,0.000000,0.000000,0.515484,0.500,5.000,1,1
1762884595.095382,STEP,1,0.000000,odom,1.411352,-0.010213,0.143145,0.449351,0.515484,0.500,5.000,1,1
